time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,temp,pressure,acc_x_adxl,acc_y_adxl,acc_y_adxl,status,sd_file
2187555452,-2182,-5122,-6182,-32764,1221,1230,35.28074646,24.18650818,-12.18457031,23.47992325,89471.21094,51,109,-103,31,1
2187565120,-2147,-6293,-4918,-32764,-46,1369,35.13075256,7.836517334,-19.68457031,23.47524071,88227.01563,54,134,-74,31,1
2187574782,-12941,-11665,-4815,-32764,-1424,1315,33.63075256,-10.31347656,-18.63458252,23.47992325,86982.58594,172,184,-119,31,1
2187584328,-2023,-9407,-6230,-32764,-2276,1445,33.63075256,-10.31347656,-18.63458252,23.48460388,87767.42188,52,202,-48,31,1
2187593989,-1717,-11008,-1943,-32764,-3436,857,35.43075562,-22.31347656,-7.38458252,23.47524071,88078.03906,33,205,-27,63,1
2187603917,93,-11420,-346,-32764,-3947,-127,34.08074951,-20.96348572,9.565414429,23.47992325,88203.57813,14,207,-116,31,1
2187613578,-335,-11081,-2787,-32764,-3401,-1028,34.68075562,-8.813476563,19.61541748,23.48460388,88517.17969,16,211,-86,31,1
2187623120,-712,-10257,-4392,-32764,-2301,-1739,34.68075562,-8.813476563,19.61541748,23.47992325,88997.34375,19,202,-62,31,1
2187632786,-913,-9572,-2291,-32764,-1221,-1889,34.68075562,-8.813476563,19.61541748,23.47992325,89507.85156,19,202,-62,31,1
2187642447,-1422,-7790,-4316,-32695,-133,-1534,33.33074951,14.58651733,19.76542664,23.48460388,89872.82813,32,168,-121,31,1
2187652415,-1927,-5488,-9092,-32624,801,-850,31.08074951,29.88652039,10.01542664,23.48460388,90016.96094,40,143,-151,31,1
2187661959,-2331,-5098,-8311,-32764,1269,-8,31.08074951,29.88652039,10.01542664,23.47524071,89809.75,44,109,-142,63,1
2187671620,-2586,-3286,-6033,-32755,1026,820,30.48075867,36.18650818,-3.184585571,23.47992325,89573.80469,51,76,-145,31,1
2187681286,-2418,-2238,-5275,-32764,269,1507,26.13075256,30.48651123,-18.63458252,23.47992325,89405.25781,56,57,-202,31,1
2187690828,-850,-1100,-3907,-32764,-603,1522,27.18075562,13.68652344,-29.13458252,23.47992325,89542.04688,44,39,-130,63,1
2187700489,-2557,-3094,1888,-32697,-1259,1344,27.18075562,13.68652344,-29.13458252,23.48928642,88789.28125,23,28,-24,63,1
2187710416,-1829,-2134,4878,-30677,-1584,2161,26.73075867,-10.16348267,-28.68457031,23.48460388,88302.25781,75,119,35,31,1
2187720077,-2049,-3103,4557,-29127,-2241,2322,27.18075562,-28.91348267,-16.08457947,23.48460388,88331.5625,40,27,78,31,1
2187729625,-1757,-6275,4518,-26837,-3163,2481,27.78074646,-35.66348267,1.915420532,23.47524071,88490.77344,42,53,116,31,1
2187739286,-1278,-6176,6018,-25028,-4055,2462,27.78074646,-35.66348267,1.915420532,23.48460388,88609.99219,36,109,131,31,1
2187749217,-1318,-8633,4996,-25520,-4794,2207,26.73075867,-30.26348877,16.46542358,23.48460388,88517.17969,26,137,101,31,1
2187758882,-967,-10751,8091,-25936,-5376,1671,22.53074646,-18.56347656,27.86541748,23.47992325,88059.49219,16,185,138,31,1
2187768423,-629,-12253,8942,-25157,-5367,1142,22.53074646,-18.56347656,27.86541748,23.47992325,87414.78906,19,173,98,63,1
2187778085,-1436,-15072,1987,-22430,-5898,1176,21.03074646,-3.563476563,34.46542358,23.48928642,86491.3125,28,272,161,31,1
2187787751,-1416,-15677,8264,-21389,-6163,1270,16.98075867,14.28651428,32.21542358,23.47992325,85649.52344,27,289,81,31,1
2187797292,-1749,-14639,4162,-18556,-6421,1458,13.38075256,28.98651123,26.96542358,23.48928642,85058.23438,41,292,132,31,1
2187807219,-1306,-13517,5221,-15208,-7024,1646,13.38075256,28.98651123,26.96542358,23.48460388,84896.16406,41,254,101,31,1
2187816881,-1949,-13685,4908,-12724,-6641,1538,11.43075562,40.98651123,17.81541443,23.47992325,85139.32031,47,271,86,31,1
2187826542,-1817,-12108,6275,-9512,-6227,1632,12.18075562,44.13652039,12.71542358,23.47524071,85616.82813,43,236,81,31,1
2187836089,-2419,-10595,573,-6349,-5826,1731,12.18075562,44.13652039,12.71542358,23.48460388,86033.77344,54,198,-4,31,1
2187846019,-2647,-9846,1575,-3753,-5732,1931,12.18075562,44.13652039,12.71542358,23.47524071,86322.375,55,198,86,31,1
2187855684,-2642,-10160,4836,-1855,-5652,2372,9.630752563,46.23651123,7.465423584,23.46119308,86302.38281,68,178,3,31,1
2187865345,-3115,-8857,5,-164,-5349,3115,10.98075867,45.93650818,2.815414429,23.48928642,86122.63281,67,157,44,31,1
2187874886,-2846,-8808,2542,1094,-5739,3914,10.08074951,45.78651428,2.215423584,23.47524071,85890.25,64,166,27,31,1
2187884815,-3080,-7284,-64,2068,-5972,4789,10.08074951,45.78651428,2.215423584,23.47992325,85703.22656,77,157,46,31,1
2187894475,-3212,-5723,4457,2835,-5607,5498,12.78076172,44.43650818,2.815414429,23.47055817,85576.80469,71,115,68,31,1
2187904137,-1870,-4855,5318,2926,-5258,6065,15.33074951,43.68650818,6.86541748,23.46587563,85373.22656,48,94,127,63,1
2187913683,-240,-4826,7789,3447,-4869,6606,17.58074951,40.53651428,11.21542358,23.47524071,84996.78125,20,100,129,63,1
2187923344,-772,-1034,9343,3954,-4484,7098,17.58074951,40.53651428,11.21542358,23.47524071,83703.17188,20,100,129,63,1
2187933271,-3028,-1031,11103,4047,-4171,7528,18.63075256,37.83651733,14.51542664,23.47524071,81197.19531,40,43,142,31,1
2187942933,-6014,2323,11857,3737,-3607,7768,22.83074951,32.43650818,18.56541443,23.48460388,78252.46094,112,27,176,31,1
2187952479,-2821,6547,15418,6056,-2690,8435,22.83074951,32.43650818,18.56541443,23.47524071,75775.84375,136,18,257,63,1
2187962144,-1353,3493,12324,6762,-1285,8077,22.98075867,26.88652039,22.01542664,23.48928642,73906.3125,45,-157,271,31,1
2187971805,2832,9010,19645,2831,874,7818,24.63075256,21.63652039,25.46542358,23.48460388,81284.42188,20,-205,398,31,1
2187981351,2957,16358,12025,4801,5391,6351,25.98075867,14.28651428,28.91542053,23.48460388,81047.76563,-54,-291,386,31,1
2187991274,4567,15334,11472,5471,8918,4036,25.98075867,14.28651428,28.91542053,23.48928642,81026.72656,-57,-257,444,31,1
2188000935,4076,21736,8057,7120,11323,972,30.78074646,6.48651123,26.36541748,23.47992325,82315.57813,-50,-313,198,31,1
2188010601,1295,16184,-694,6723,8727,-3210,33.18075562,-3.413482666,23.66542053,23.48928642,84111.15625,-43,-392,-74,31,1
2188020143,79,14184,-15375,7068,5424,-5469,38.28074646,-5.063476563,13.31541443,23.48928642,85199.82031,23,-287,-297,63,1
2188030065,2221,16340,9956,1831,5192,-8030,38.28074646,-5.063476563,13.31541443,23.48460388,84310.35156,9,-351,-184,31,1
2188039732,1264,12042,-7363,848,5175,-11545,40.83074951,-2.063476563,7.015426636,23.48928642,83183.72656,-39,-365,-51,31,1
2188049394,4168,5968,-18608,283,2008,-13687,40.83074951,-2.063476563,7.015426636,23.48928642,83935.42188,-3,-138,0,63,1
2188058945,3268,2755,-15067,402,2500,-14110,41.73075867,3.936523438,2.515426636,23.48928642,85253.52344,-54,-20,-87,31,1
2188068607,2786,-3913,-5673,886,3981,-14236,41.73075867,3.936523438,2.515426636,23.47524071,85763.29688,-53,-8,-223,31,1
2188078268,2437,-6671,-5167,1399,3761,-13964,43.98075867,14.43652344,-3.784576416,23.48928642,85846.75,-8,67,-328,31,1
2188088195,1391,-8624,-8475,809,2000,-12941,37.83074951,22.98651123,-7.234573364,23.4986515,85108.96875,-18,152,-309,31,1
2188097737,515,-12072,-9393,-586,188,-11479,32.13075256,35.13652039,-8.434570313,23.4986515,85580.125,10,274,-206,63,1
2188107402,1530,-7072,-16092,-772,-1087,-9760,32.13075256,35.13652039,-8.434570313,23.50333405,85319.86719,-16,158,-308,63,1
2188117063,1641,-22669,11481,-3957,-5039,-8968,27.63075256,39.03651428,-9.484573364,23.50801659,85582.04688,2,364,-76,31,1
2188126987,-1004,-15294,-4015,-2370,-2932,-5382,19.38075256,44.43650818,-9.034576416,23.50801659,86492.75,38,264,-253,31,1
2188136532,-1765,-14746,-15615,-1454,-2017,-2594,19.38075256,44.43650818,-9.034576416,23.51269722,86437.55469,44,273,-340,31,1
2188146193,-10876,-27418,-29437,-579,-1756,550,13.98075867,48.18650818,-10.68457031,23.51269722,86088.39844,170,508,-591,31,1
2188155855,-4831,-22001,-24449,-2600,-4840,6284,12.18075562,47.88652039,-9.784576416,23.52674484,86594.29688,73,464,-309,31,1
2188165408,-1220,-14033,-20016,-1576,-8013,11512,11.73075867,47.58651733,-11.58457947,23.51269722,85614.75,29,312,-180,31,1
2188175069,3594,-5249,-7188,-1610,-12210,13038,11.73075867,47.58651733,-11.58457947,23.53610802,87519.34375,-15,89,-81,63,1
2188184997,552,-5456,148,-1613,-13563,13867,21.03074646,43.08651733,-11.13458252,23.5220623,88737.60938,62,56,-183,63,1
2188194658,-9076,19,14679,-3666,-16107,13993,28.68075562,35.13652039,-7.834579468,23.53142738,88959.4375,414,-60,160,31,1
2188204199,-7999,13065,7753,-3404,-14653,12913,35.58074951,27.63652039,-0.334579468,23.52674484,87466.10156,349,-326,490,31,1
2188213866,-10451,18335,8347,-2053,-10108,8822,35.58074951,27.63652039,-0.334579468,23.5220623,86659.25781,349,-326,490,31,1
2188223788,-17184,12694,9973,194,-3520,1922,36.33074951,18.33651733,9.565414429,23.53610802,86271.47656,350,-386,582,31,1
2188233454,-15152,12501,17767,27,4947,-2802,34.83074951,13.08651733,18.41542053,23.53142738,86189.92969,589,-332,1183,63,1
2188242996,-17685,3942,18517,922,3897,-7495,37.98075867,15.18652344,14.51542664,23.5454731,86915.64063,562,-474,929,31,1
2188252657,-21613,1520,-15327,2218,5442,-10011,37.98075867,15.18652344,14.51542664,23.55015564,88589.66406,463,-134,270,31,1
2188262329,-29033,-7810,-26325,544,11154,-8861,37.98075867,15.18652344,14.51542664,23.5454731,88881.80469,556,109,-415,31,1
2188272252,-28004,-9357,-24394,-2783,6126,-6161,39.33074951,20.28651428,4.465423584,23.55951881,89107.09375,609,95,-420,63,1
2188281798,-19741,-7479,-18321,-6824,855,-3209,39.33074951,20.28651428,4.465423584,23.55015564,89158.84375,524,202,-341,63,1
2188291459,-25348,-9560,-29904,-9123,-5416,-1167,37.68075562,23.88652039,-3.334579468,23.56420135,89435.46094,509,140,-517,63,1
2188301120,-13392,-2735,-25076,-11814,-11394,-388,33.93075562,28.98651123,-10.23457336,23.56420135,89731.08594,401,151,-420,31,1
2188310666,-13313,-5121,-12313,-14321,-15185,-1770,32.58074951,28.38652039,-11.13458252,23.56420135,89415.91406,278,55,-250,63,1
2188320589,-8364,-4708,3057,-14680,-14915,-3617,32.58074951,28.38652039,-11.13458252,23.57356644,88804.71094,312,76,53,63,1
2188330251,-12729,-11610,9363,-14528,-13071,-4870,34.38075256,27.03651428,-10.98457336,23.56420135,88548.67188,216,101,91,31,1
2188339917,-11483,-16687,10522,-14136,-10221,-4610,37.08074951,28.38652039,-8.284576416,23.58292961,88447.58594,234,177,194,31,1
2188349458,-13860,-12528,14570,-13017,-8900,-3750,35.88075256,29.43650818,-7.834579468,23.58292961,88232.625,227,208,255,31,1
2188359394,-14602,-14663,17178,-11757,-5353,-3089,35.88075256,29.43650818,-7.834579468,23.58292961,88193.53906,254,212,254,31,1
2188369055,-9529,-13467,11980,-11015,-1615,-934,34.53074646,32.58651733,-8.584579468,23.58761215,88455.90625,363,201,274,31,1
2188378716,-11672,-14527,14458,-2582,542,1921,32.43075562,32.88652039,-10.23457336,23.59229469,88601.02344,259,269,257,31,1
2188388263,-12732,-17544,14988,-2782,4150,5227,32.43075562,32.13652039,-13.08457947,23.59229469,88840.4375,265,319,299,31,1
2188397924,-12164,-16049,15289,-4241,8728,8769,32.43075562,32.13652039,-13.08457947,23.61102295,89215.78125,249,275,298,63,1
2188407853,-8319,-12163,9120,-2946,10423,11949,34.53074646,28.38652039,-17.73457336,23.59697723,89190.79688,189,214,133,63,1
2188417514,-5748,-6553,5448,-2423,11738,13917,31.83074951,21.78651428,-22.38458252,23.60634041,89371.15625,137,140,93,63,1
2188427055,-5088,-2815,1080,-2022,12153,15109,31.83074951,21.78651428,-22.38458252,23.60634041,89859.83594,106,57,28,31,1
2188436721,-2701,3372,-5598,-1432,11817,15147,31.38075256,10.98651123,-31.83457947,23.61102295,89631.14844,71,-55,-200,31,1
2188446382,-3539,9146,-16076,-2731,9676,14099,25.53074646,1.836517334,-36.03457642,23.59697723,89212.78906,111,-153,-278,31,1
2188455932,-5975,14630,-13926,-2881,6341,11998,16.98075867,-8.963485718,-38.88458252,23.60634041,89327.17188,129,-253,-239,31,1
2188465857,-9454,20459,-17537,-2083,3020,8570,16.98075867,-8.963485718,-38.88458252,23.61570549,89187.46094,195,-349,-368,63,1
2188475518,-10570,17518,-16543,-2554,-1764,4076,16.98075867,-8.963485718,-38.88458252,23.60634041,89151.25781,200,-297,-293,63,1
2188485185,-10489,17658,-17399,-1109,-4067,-212,11.73075867,-11.81347656,-39.78457642,23.61570549,89373.14844,208,-305,-206,31,1
2188494726,-9437,15197,-10693,-723,-6860,-4317,8.580749512,-15.86347961,-38.88458252,23.61102295,89438.125,202,-287,-154,31,1
2188504649,-7051,12947,-4674,-614,-9136,-7976,8.580749512,-15.86347961,-38.88458252,23.60634041,89529.96875,202,-287,-154,63,1
2188514315,-4610,7253,-1077,-617,-10374,-10640,12.18075562,-18.11347961,-37.98457336,23.62038612,89779.76563,132,-221,-130,63,1
2188523976,-5857,735,2915,-584,-10388,-11991,17.43075562,-15.11347961,-35.58457947,23.61570549,90157.51563,122,-119,-73,63,1
2188533522,-4754,-5068,5244,58,-9495,-11709,26.13075256,-13.01348877,-34.68457031,23.61570549,90255.26563,131,17,59,31,1
2188543183,-5391,-7359,5993,305,-8611,-10594,26.13075256,-13.01348877,-34.68457031,23.61102295,90144.29688,102,88,54,63,1
2188553106,-6263,-10108,4559,1247,-7616,-8823,34.08074951,-6.563476563,-30.78457642,23.61570549,89864.28906,113,131,65,31,1
2188562778,-7459,-12101,8570,1778,-6732,-6527,37.83074951,-0.413482666,-26.88458252,23.61570549,89681.02344,119,169,93,31,1
2188572319,-7072,-11531,6959,2663,-5338,-3832,39.48075867,6.636520386,-21.18457031,23.61570549,89661.47656,150,211,132,31,1
2188581981,-7858,-13169,9698,3134,-4097,-1126,39.48075867,6.636520386,-21.18457031,23.62975121,89728.00781,143,208,139,31,1
2188591648,-8201,-12479,11428,3348,-1907,2034,40.68075562,11.73651123,-16.08457947,23.62038612,89584.28125,170,244,146,31,1
2188601571,-9268,-11127,10696,3315,657,4811,40.08074951,13.83651733,-14.43457031,23.62975121,89730.45313,177,226,154,31,1
2188611116,-8401,-8852,8072,3584,3280,7293,40.08074951,13.83651733,-14.43457031,23.62506866,89878.50781,203,238,205,31,1
2188620814,-7593,-4010,6855,4691,5379,8616,41.43075562,13.98651123,-13.08457947,23.61570549,89927.82031,177,162,170,31,1
2188630476,-6345,-1424,4323,5330,6357,8831,41.73075867,10.23651123,-10.53457642,23.60634041,89935.58594,146,56,80,31,1
2188640022,-4576,1783,1353,5282,7702,8702,42.18075562,4.386520386,-13.08457947,23.62506866,90042.23438,124,5,36,31,1
2188649944,-5537,1782,-1309,5182,8505,7893,42.18075562,4.386520386,-13.08457947,23.62038612,90112.09375,122,-30,2,31,1
2188659619,-6477,2731,-1884,4853,8709,6934,41.28074646,0.786514282,-20.58457947,23.62506866,90122.875,139,-41,-55,31,1
2188669279,-5070,4787,-6392,4227,8450,5791,36.33074951,-5.51348877,-26.88458252,23.62038612,90053.44531,87,-87,-88,31,1
2188678820,-6575,6067,-8456,3642,7112,4251,36.33074951,-5.51348877,-26.88458252,23.63911629,90025.70313,131,-105,-152,31,1
2188688487,-7150,5795,-10197,2750,5311,2877,36.33074951,-5.51348877,-26.88458252,23.62975121,90031.02344,143,-105,-197,31,1
2188698148,-5925,5893,-10800,1424,3385,1687,32.58074951,-5.813476563,-31.53457642,23.61570549,90084.21094,122,-104,-200,31,1
2188708071,-5438,5622,-11071,-657,1336,599,26.88075256,-5.663482666,-33.63458252,23.62038612,90082.77344,111,-99,-183,31,1
2188717617,-5441,5818,-7288,-2416,-764,-534,25.23075867,-5.813476563,-36.03457642,23.61570549,90076.875,111,-101,-131,31,1
2188727278,-4282,5090,-3139,-2831,-2570,-1842,25.23075867,-5.813476563,-36.03457642,23.61102295,90056.32031,92,-90,-96,31,1
2188737206,-3962,4815,-4015,-2303,-3958,-3089,25.38075256,-9.113479614,-36.93457031,23.62506866,90054.45313,85,-83,-96,31,1
2188746867,-3291,4147,-5363,-1922,-5137,-4166,26.13075256,-8.363479614,-36.18457031,23.62975121,90111.66406,71,-70,-106,31,1
2188756407,-2097,3008,-2734,-2325,-6184,-5073,26.13075256,-8.363479614,-36.18457031,23.63443375,90161.54688,53,-51,-64,31,1
2188766080,-1737,2319,-1585,-2710,-6683,-5838,29.73075867,-7.76348877,-34.08457947,23.63443375,90178.64844,48,-41,-54,63,1
2188775741,-1480,1825,-1228,-2945,-6891,-6513,32.13075256,-7.163482666,-30.63458252,23.62975121,90226.51563,42,-26,-27,63,1
2188785669,-1340,641,87,-3036,-6849,-7064,36.33074951,-5.51348877,-27.18457031,23.62975121,90214.29688,40,-5,0,63,1
2188795246,-802,106,1286,-3068,-6576,-7414,36.33074951,-5.51348877,-27.18457031,23.62975121,90197.19531,40,-5,0,63,1
2188804907,-466,-428,1879,-3026,-6048,-7620,37.53074646,-1.613479614,-23.88458252,23.63911629,90143,29,7,9,63,1
2188814573,-944,-2447,2973,-2894,-5358,-7590,39.33074951,2.586517334,-18.48457336,23.63443375,90137.10938,24,14,33,63,1
2188824114,-1223,-3097,3747,-2691,-4570,-7196,41.43075562,5.886520386,-15.63458252,23.63911629,90118.5625,32,56,50,31,1
2188834037,-1008,-2637,4001,-2227,-3654,-6894,41.43075562,5.886520386,-15.63458252,23.63911629,90113.67188,33,50,62,31,1
2188843703,-1193,-3302,3840,-1923,-2928,-6231,41.28074646,13.08651733,-12.18457031,23.61570549,90159.96094,38,72,59,31,1
2188853365,-2387,-5694,3739,-1361,-2137,-5413,41.43075562,16.38652039,-10.53457642,23.62975121,90128.76563,33,73,55,31,1
2188862916,-1735,-5188,2532,-661,-1593,-4256,41.43075562,16.38652039,-10.53457642,23.63911629,90089.23438,52,113,56,31,1
2188872578,-2016,-3833,5262,251,-1072,-3280,39.18075562,20.43650818,-8.434570313,23.62975121,90241.17969,47,96,54,31,1
2188882500,-2391,-4490,4176,1300,-392,-2461,37.23075867,24.33651733,-7.38458252,23.62975121,90109.21875,48,74,59,31,1
2188892166,-2087,-5023,2848,2142,178,-1495,37.23075867,24.33651733,-7.38458252,23.62506866,90205.96094,53,87,60,31,1
2188901707,-2190,-4376,3733,2620,611,-557,37.68075562,28.23651123,-7.38458252,23.62506866,90259.72656,47,98,45,31,1
2188911373,-2100,-3989,3656,2932,927,246,37.68075562,28.23651123,-7.38458252,23.62975121,90329.15625,48,76,66,31,1
2188921034,-2123,-4670,3962,3479,1595,657,35.28074646,29.13652039,-5.734573364,23.62506866,90377.02344,50,79,59,31,1
2188930958,-1592,-3436,2892,3834,2243,1495,33.93075562,28.23651123,-4.534576416,23.62975121,90392.69531,45,75,45,31,1
2188940504,-1888,-3579,3430,3970,2793,2125,33.93075562,28.23651123,-4.534576416,23.63443375,90374.15625,44,70,51,31,1
2188950165,-1253,-1973,3450,4274,3463,2565,36.93075562,28.53651428,-4.834579468,23.63443375,90454.80469,34,50,52,31,1
2188959840,-1290,-2124,3104,4553,4215,2662,36.93075562,27.48651123,-4.084579468,23.63443375,90344.82813,33,40,50,31,1
2188969381,-841,-958,2333,4787,4825,2774,36.93075562,25.83651733,-4.534576416,23.63911629,90367.82813,27,26,33,31,1
2188979303,-927,-1367,1926,4890,5339,2719,36.93075562,25.83651733,-4.534576416,23.63911629,90409.375,26,30,27,31,1
2188988969,-976,-943,1908,4938,5809,2610,37.98075867,24.33651733,-6.334579468,23.63911629,90348.28125,29,22,23,31,1
2188998631,-967,-777,1003,5086,6242,2456,39.33074951,22.98651123,-6.484573364,23.64379692,90498.36719,28,19,12,31,1
2189008171,-838,-713,899,5160,6517,2250,39.03074646,21.48651123,-9.63458252,23.63443375,90332.60938,25,16,5,31,1
2189017838,-638,49,66,5157,6699,1962,39.03074646,21.48651123,-9.63458252,23.63911629,90340.95313,23,4,-13,31,1
2189027761,-732,-71,-733,5208,6785,1584,38.58074951,20.73651123,-13.23457336,23.63911629,90348.28125,23,5,-21,31,1
2189037427,-1123,-21,-1663,5119,6649,1217,37.23075867,19.68650818,-15.33457947,23.64847946,90360.07031,31,5,-35,31,1
2189046968,-1283,48,-1746,4950,6346,873,37.23075867,19.68650818,-15.33457947,23.64379692,90385.94531,34,4,-41,31,1
2189056638,-942,206,-1885,4687,5928,523,37.23075867,20.13652039,-17.43457031,23.64379692,90371.28125,28,1,-57,31,1
2189066302,-1088,-22,-3345,4451,5498,232,35.58074951,20.73651123,-22.38458252,23.63443375,90349.71875,33,5,-74,31,1
2189076225,-1550,-36,-4037,4003,4757,23,33.78074646,24.18650818,-23.88458252,23.64379692,90346.84375,38,2,-76,31,1
2189085771,-1467,6,-3384,3521,3961,-107,33.78074646,24.18650818,-23.88458252,23.62975121,90341.375,38,2,-76,31,1
2189095431,-1296,39,-2651,3032,3148,-186,31.83074951,25.38652039,-24.33457947,23.62506866,90345.25781,37,3,-74,31,1
2189105093,-1521,280,-3593,2541,2410,-214,31.83074951,25.38652039,-24.33457947,23.62975121,90356.03906,34,3,-79,31,1
2189114638,-1784,130,-3851,1816,1656,-205,29.43075562,25.53651428,-24.48457336,23.64847946,90362.51563,35,1,-71,31,1
2189124561,-1574,147,-3206,903,811,-151,29.43075562,25.53651428,-24.48457336,23.62975121,90331.60156,42,0,-83,31,1
2189134223,-1606,301,-3641,145,111,-71,29.73075867,27.18650818,-26.13458252,23.62975121,90282.72656,38,1,-79,31,1
2189143889,-1639,228,-3436,-595,-644,-25,28.98075867,29.13652039,-25.68457031,23.63443375,90369.26563,38,0,-69,31,1
